,id,ts1,td1,sd1
0,2.0,0.0,0.0903558535712,0.0
1,3.0,0.0,0.0903558535712,0.0
2,9.0,0.0,0.0677577544936,0.0
3,16.0,0.0,0.182333735983,0.0
4,17.0,0.236420046066,0.17539446151,0.0677590034252
5,18.0,0.0,0.0405736918448,0.0
6,20.0,0.0,0.0405736918448,0.0
7,21.0,0.0,0.0405736918448,0.0
8,23.0,0.0,0.110640816729,0.0692484509487
9,27.0,0.0,0.342106237987,0.0
10,34.0,0.0,0.227500239445,0.0
11,35.0,0.0758440740592,0.128905346577,0.0966388699589
12,37.0,0.0,0.136573111273,0.0
13,38.0,0.0,0.136573111273,0.0
14,48.0,0.0937937992136,0.102484268693,0.0
15,51.0,0.0,0.358602663358,0.0
16,65.0,0.155918297013,0.0468179824011,0.300272535667
17,69.0,0.0,0.31105864598,0.0
18,75.0,0.0,0.31105864598,0.0
19,81.0,0.0,0.31105864598,0.0
20,85.0,0.0,0.311837471719,0.0829371368096
21,88.0,0.0,0.175342993348,0.0
22,90.0,0.0,0.175342993348,0.0
23,92.0,0.0,0.175342993348,0.0
24,101.0,0.0,0.175342993348,0.0
25,105.0,0.0,0.177781858957,0.185974873033
26,106.0,0.0,0.175342993348,0.0
27,113.0,0.0,0.116499541307,0.0
28,114.0,0.0,0.116499541307,0.0
29,117.0,0.0,0.147275076669,0.0
30,120.0,0.235533380606,0.135663544987,0.0486144979598
31,122.0,0.0,0.147275076669,0.0
32,123.0,0.0,0.196508451475,0.0
33,125.0,0.0,0.196508451475,0.0
34,127.0,0.0,0.196508451475,0.0
35,136.0,0.0,0.172500196144,0.0
36,138.0,0.0,0.172500196144,0.0
37,143.0,0.0,0.28849689929,0.0
38,147.0,0.0,0.0768775134348,0.0
39,149.0,0.0,0.0769983133145,0.0397638067891
40,150.0,0.0,0.0768775134348,0.0
41,157.0,0.0,0.0768775134348,0.0
42,158.0,0.0,0.0768775134348,0.0
43,162.0,0.0,0.114407183074,0.0
44,164.0,0.0,0.101487748401,0.0
45,165.0,0.278245214833,0.0904445048116,0.0753091707775
46,166.0,0.0,0.101487748401,0.0
47,172.0,0.0,0.103569357756,0.0
48,177.0,0.0,0.103569357756,0.0
49,178.0,0.0,0.103569357756,0.0
50,179.0,0.0,0.103569357756,0.0
51,181.0,0.0,0.103569357756,0.0
52,182.0,0.0,0.103569357756,0.0
53,186.0,0.0,0.103569357756,0.0
54,191.0,0.0,0.103569357756,0.0
55,193.0,0.0,0.103569357756,0.0
56,195.0,0.0,0.148927010216,0.0
57,201.0,0.0,0.224771692541,0.0
58,202.0,0.370064691458,0.172059809337,0.119936958259
59,203.0,0.0,0.224771692541,0.0
60,205.0,0.0,0.224771692541,0.0
61,210.0,0.0,0.19478220658,0.0
62,214.0,0.0,0.105060699084,0.0
63,215.0,0.273526462693,0.0991468839821,0.0474911712271
64,223.0,0.0,0.0550510110282,0.0
65,226.0,0.0,0.0550510110282,0.0
66,227.0,0.0,0.0550510110282,0.0
67,233.0,0.102986248828,0.0484568689164,0.0281918576518
68,241.0,0.107774992314,0.139375351959,0.0
69,245.0,0.0,0.135862488874,0.0
70,255.0,0.0,0.107219316748,0.0
71,257.0,0.0,0.158329436495,0.0
72,259.0,0.0,0.158329436495,0.0
73,261.0,0.110524832857,0.151967354908,0.0219788493801
74,266.0,0.0,0.158329436495,0.0
75,270.0,0.0,0.158329436495,0.0
76,272.0,0.0,0.133752042077,0.0
77,275.0,0.0,0.133752042077,0.0
78,276.0,0.0,0.134423396632,0.11750285104
79,284.0,0.163198551538,0.0406674468369,0.0937465271288
80,290.0,0.0,0.0686463719474,0.0
81,293.0,0.0,0.172603852536,0.0
82,294.0,0.332288106037,0.17146527693,0.0361734210686
83,297.0,0.0,0.172603852536,0.0
84,305.0,0.0,0.257527970496,0.0
85,314.0,0.216731209767,0.0631420285009,0.0
86,318.0,0.0,0.0620880693243,0.0
87,319.0,0.167013879773,0.0480263926543,0.136580698468
88,323.0,0.111319489477,0.142759413752,0.0
89,327.0,0.0,0.139969226523,0.0
90,331.0,0.111319489477,0.142759413752,0.0
91,334.0,0.235034907518,0.142759413752,0.0
92,335.0,0.142278030619,0.142759413752,0.0
93,340.0,0.0,0.107522240769,0.0
94,341.0,0.34435878545,0.154487581732,0.0255171771419
95,343.0,0.0,0.154546456001,0.107531152214
96,346.0,0.205740575947,0.134740608541,0.167850472922
97,347.0,0.0,0.153899259434,0.0
98,350.0,0.0,0.153899259434,0.0
99,351.0,0.0,0.0,0.0
100,354.0,0.0,0.0,0.0
101,355.0,0.0,0.0,0.0
102,359.0,0.0,0.0314003019174,0.0
103,361.0,0.0,0.014164596751,0.0
104,363.0,0.0,0.014164596751,0.0
105,365.0,0.0,0.014164596751,0.0
106,373.0,0.0,0.143950842042,0.0
107,374.0,0.0,0.143950842042,0.0
108,375.0,0.0,0.143950842042,0.0
109,385.0,0.0,0.156764619872,0.0
110,389.0,0.0,0.19027427313,0.033894353729
111,397.0,0.0,0.189920123668,0.0
112,400.0,0.0,0.189920123668,0.0
113,401.0,0.0899861525808,0.184960388907,0.0213988638351
114,402.0,0.135845411597,0.172011417716,0.074317817714
115,403.0,0.0753624230414,0.184960388907,0.0179213154768
116,407.0,0.0,0.189920123668,0.0
117,408.0,0.0,0.189920123668,0.0
118,411.0,0.0,0.189920123668,0.0
119,413.0,0.0,0.189920123668,0.0
120,418.0,0.0,0.19027427313,0.0715629970234
121,421.0,0.0,0.189920123668,0.0
122,422.0,0.118747109475,0.184960388907,0.0282382694847
123,440.0,0.0564621017411,0.15579321757,0.0213915038041
124,444.0,0.0,0.161569554952,0.0
125,445.0,0.0,0.161569554952,0.0
126,446.0,0.0842063466762,0.136352654576,0.212336557188
127,447.0,0.0744281121964,0.136257494976,0.163579861689
128,452.0,0.127103843162,0.129582297484,0.122025112789
129,454.0,0.0674183113714,0.13587883923,0.104459892784
130,455.0,0.0674183113714,0.13587883923,0.104459892784
131,456.0,0.0889662394874,0.13587883923,0.137846879419
132,458.0,0.0889662394874,0.13587883923,0.137846879419
133,459.0,0.0889662394874,0.13587883923,0.137846879419
134,461.0,0.0,0.171242358277,0.0
135,468.0,0.278245214833,0.171109230119,0.16339884467
136,469.0,0.194289765118,0.187212442623,0.0764323672793
137,470.0,0.0,0.194210422035,0.0
138,473.0,0.0,0.194210422035,0.0
139,475.0,0.0,0.0465171482049,0.0
140,476.0,0.0,0.0465171482049,0.0
141,478.0,0.0,0.0465171482049,0.0
142,479.0,0.161197958041,0.0477041691966,0.0
143,480.0,0.135299175381,0.0,0.0
144,481.0,0.223506250645,0.0,0.0
145,485.0,0.0,0.193130387052,0.0
146,491.0,0.0,0.285561427105,0.0
147,492.0,0.0,0.110626133641,0.0
148,497.0,0.0,0.110626133641,0.0
149,500.0,0.0953275465273,0.0233438707776,0.023825017915
150,501.0,0.0,0.184814550176,0.0
151,508.0,0.0550280604464,0.0,0.0
152,511.0,0.0,0.0,0.0
153,516.0,0.0,0.0360719701261,0.101487549363
154,517.0,0.0,0.111241933507,0.0
155,524.0,0.102692101383,0.189138278382,0.0247574324015
156,533.0,0.0,0.192884738245,0.0
157,536.0,0.0,0.0201238134527,0.0
158,542.0,0.0966430060476,0.0496486154857,0.0
159,544.0,0.0,0.180118266897,0.0
160,549.0,0.0,0.165590539021,0.0960926480335
161,551.0,0.0,0.16503607474,0.0
162,557.0,0.0,0.16503607474,0.0
163,559.0,0.0,0.16503607474,0.0
164,562.0,0.12622086415,0.156484556361,0.0378916869067
